id,name,country,description,category,ingredients,instructions
f43d109c-0ea1-4564-8169-0141224c2433,Carottes confites au paprika,France,"Des carottes fondantes et caramélisées, enrobées d'une délicate sauce au miel et paprika. Un accompagnement simple et savoureux qui régalera vos papilles.",Legumes,"[""1 botte(s) Carotte(s)"", ""3 c. à soupe Miel d'acacia"", ""2 Huile d'olive"", ""0.5 Jus de citron"", ""2 c. à café Paprika"", ""Sel""]","[""Peler et laver les carottes, les couper en rondelles."", ""Porter à ébullition une grande casserole d'eau bouillante salée, y plonger les rondelles de carottes et laisser cuire 5 mn puis égoutter."", ""Mélanger dans une jatte le miel, l'huile, le jus de citron et le paprika, verser dans une cocotte, ajouter les carottes et laisser cuire doucement 20 mn.""]"
799ce6d6-6ab3-40e9-bcbc-67fb87694eb6,Ev Yapımı Çikolata,Turkey,"Lezzetli ev yapımı çikolata tarifimizle damaklarınızı şenlendirin. Kolay hazırlanan bu tatlı, çikolata severler için mükemmel bir seçenek.",Tatlı,"[""100 gram bitter çikolata (beyaz, sütlü vb.)"", ""Etimek Tatlısı Tarifi"", ""Damla Çikolatalı Kurabiye"", ""Tatlı Tarifleri Spoonful Mozaik Pasta Çikolatalı Sufle İrmik Helvası Fırın Sütlaç Profiterol Revani Magnolia"", ""Kahvaltılık Tarifler Pancake Krep Pişi Kuymak Kaygana Kahvaltılık Sos Menemen Muhlama Yumurtalı Ekmek Omlet"", ""Omlet""]","[""İlk önce çikolatalarımızı dayanıklı bir kaba alıp benmari usulü eritiyoruz."", ""Eriyen çikolatamızın içine isteğe bağlı dövülmüş fındık ya da ceviz ekleyebilirsiniz."", ""Pişirme kağıdının üzerine çikolatamızı kaşık yardımıyla yuvarlak şekiller olacak şekilde döküyoruz."", ""Üzerine kuru meyveler ekleyip. Buzlukta bekletiyoruz. Afiyet olsun.""]"
b4cb7110-bcf8-45fd-9329-86757577339d,Pankek,Turkey,Lezzetli ve pratik pankek tarifi ile kahvaltılarınıza renk katın. Üzerine dilediğiniz meyve veya şurupla servis edebilirsiniz.,Tatlı,"[""2 adet yumurta"", ""2 yemek kaşığı şeker"", ""1/2 çay bardağı sıvı yağ"", ""1,5 su bardağı süt"", ""2 su bardağı un"", ""1 paket kabartma tozu"", ""1 paket vanilya""]","[""Şeker ve yumurtayı iyice köpürüp beyazlayana kadar çırpın."", ""Sıvı yağ ve sütü ekleyin tekrar çırpın,en son kuru malzemeler eleyerek karışıma ekleyin."", ""Pürüzsüz bir hal alana kadar karıştırın. Tavanızı orta ateşte ısıtın ve istediğiniz büyüklükte bir kepçe ile tavaya karışımdan dökün."", ""Hamurun üzeri göz göz delik olunca çevirip arka yüzünü kontrollü pişirin."", ""Yanında meyveler bal veya çikolata ile servis edin. Afiyet olsun.""]"
a7347775-e23e-42ec-90ee-c2712f8fe90c,"Insalata al melone,feta e rucola",Italy,"Ricetta Antipasto ricetta insalata al melone, feta e rucola",Contorni,"[""{\""name\"": \""di feta\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""mezzo melone\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di rucola\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di pomodorini\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di pinoli tostati\"", \""amount\"": 4.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di succo di limone\"", \""amount\"": 1.0, \""unit\"": \""cucchiaio\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""di olio e.v.o\"", \""amount\"": 4.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""di miele d'acacia\"", \""amount\"": 1.0, \""unit\"": \""cucchiaino\"", \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""sale\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""pepe\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 10}""]","[""{\""step_number\"": 1, \""instruction\"": \""Pulite il melone e ricavate tante palline dalla polpa, aiutandovi con uno scavino.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Tagliate a met\\u00e0 i pomodorini lavati e asciugati.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Distribuite la rucola , aggiungete i pomodorini, le palline di melone, la feta sbriciolata e i pinoli tostati.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Preparate una salsina con l'olio, il succo di limone, il miele d'acacia, un pizzico di sale e una manciata di pepe.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""Condite l'insalata e servite.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
94fada15-4fa6-4e0b-91f4-8e97faca6cf8,Beyaz Susamlı Kurabiye,Turkey,Beyaz susamla kaplı çıtır çıtır kurabiyeler. Misafirlerinize ikram edebileceğiniz lezzetli bir tarif.,Tatlı,"[""3,5 su bardağı un"", ""1 çay bardağı pudra şekeri"", ""1 adet yumurta"", ""1 paket margarin"", ""1 paket kabartma tozu"", ""1 çay bardağı sıvı yağ"", ""1 çay bardağı susam (beyaz)"", ""3,5 yemek kaşığı pudra şekeri"", ""1 yemek kaşığı tarçın""]","[""İlk önce pudra şekeri, margarin ve sıvı yağı karıştırma kabının içine alıp krem haline gelene kadar yoğurun."", ""Ardından yumurta, kabartma tozu ve önceden kavrulmuş susamı da ekleyip yoğurmaya devam edin."", ""Daha sonra unu azar azar ekleyip ele yapışmayacak kulak memesi yumuşaklığında bir hamur elde edene kadar yoğurmaya devam edin."", ""Hamurdan bezeler alıp avucunuzda yuvarlayın."", ""Şekillendirdiğiniz kurabiyeleri yağlı kağıt serilmiş veya yağlanmış fırın tepsisine dizin."", ""Önceden ısıtılmış 180 derece fırında pişirin. Afiyet olsun.""]"
67e19648-d284-4186-bf87-13da1e68d87f,Las 57 mejores recetas de espaguetis de Directo al Paladar,Spain,"Recopilación de las 57 mejores recetas de espaguetis, desde clásicas como carbonara y pesto hasta opciones creativas. Descubre variaciones deliciosas para disfrutar de uno de los formatos de pasta más populares del mundo.",Plato Principal,"[""Pakus"", ""Pakus"", ""Losespaguetisospaghettison uno de los formatosde pastamás extendidos en todo el mundo, quizá popularizados por aquella mítica escena de 'La Dama y el Vagabundo'. Su forma peculiar,alargada, fina y redondeada, los hace además muy atractivos para los niños, son divertidos de comer y tienen a la vez una presentación elegante en la mesa.Admiten muchas salsas diferentes, pero les van especialmente bien algunas de las más clásicas, como lacarbonara, elpestoo una básica de tomate."", ""La mayoría de las recetas que hemos seleccionado en este recopilatorio se pueden hacer también conotras variedades de pasta largacomo tallarines y tagliatelle, pappardelle, spaghettoni, fettuccini o las huecas por dentro, como los bucatini.""]","[""Pakus"", ""Pakus"", ""Losespaguetisospaghettison uno de los formatosde pastamás extendidos en todo el mundo, quizá popularizados por aquella mítica escena de 'La Dama y el Vagabundo'. Su forma peculiar,alargada, fina y redondeada, los hace además muy atractivos para los niños, son divertidos de comer y tienen a la vez una presentación elegante en la mesa.Admiten muchas salsas diferentes, pero les van especialmente bien algunas de las más clásicas, como lacarbonara, elpestoo una básica de tomate."", ""La mayoría de las recetas que hemos seleccionado en este recopilatorio se pueden hacer también conotras variedades de pasta largacomo tallarines y tagliatelle, pappardelle, spaghettoni, fettuccini o las huecas por dentro, como los bucatini."", ""Son los más comunes y los que encontramos en todas las casas. Con ellos hemos preparado muchasrecetas interesantes con salsas clásicas o con otras bien diferentescomo la que llevan estosespaguetis con bechamel de mostaza antigua y bacon."", ""Si hay algunasrecetas clásicaspara preparar con espaguetis, creo que todos pensaríamos en los espaguetis con salsa boloñesa o en los espaguetis con salsa carbonara como primeras opciones. Hablamos, por supuesto, de la carbonara tradicional y original, sin nata, con su emulsión de yema de huevo, queso pecorino y guanciale o panceta. Aunque tampoco ponemos pegas a la popular falsa carbonara con nata líquida, que, bien preparada, está bien rica, o una versión curiosa con aguacate."", ""No utilices beicon; busca el auténticoguancialeitaliano, con la papada del cerdo, o utiliza en su lugar una buena panceta fresca, retirando la piel. Córtala entrocitos de pequeño tamañoy fríe esos trocitos hasta que comiencen a dorarse."", ""Bate las 3 yemas con el huevo y el queso pecorino recién rallado hasta hacer unamezcla algo espesa. Dale unos toques de pimienta negra. Entre tanto, pon la pasta a cocer en agua abundante con sal, y sácala cuando falten un par de minutos para que estéal dente."", ""En la sartén donde habíamos reservado la panceta,agregaremos la pasta escurridaa la que añadimos la mezcla de huevos, queso y pimienta, mezclando bien. Agregamos también un cucharón del agua de cocción de la pasta."", ""Removemos mientras se van integrando los distintos ingredientes y se va haciendo unaespecie de salsa al cuajar ligeramenteel huevo con el caldo caliente de la cocción. Servimos espolvoreando con un poco más de pecorino y pimienta molida."", ""La carne es un ingrediente muy habitual en las recetas de pasta y las salsas de ragúa la bolognesey otras similares combinan muy bien con esta pasta larga.En general son sabores potentes, que se prestan a toques picantes y especiados, con mucha intensidad o salsas guisadas a fuego lento."", ""Hemoshecho espaguetis con albóndigas, losclásicos spaghetti meatballs al estilo americano, o también hemos cocinado losespaguetis con ternera y berenjenao unos conalbondiguillas de cerdo y bacon crujiente, sabrosísimos.  La carne puede ser el hilo conductor de otros ingredientes de la salsa, como en unos originales y sabrososespaguetis al curry de carne, que tanto gustaron cuando los publicamos."", ""Losfrutos del mar o frutti di mareson ingredientes habituales de las recetas italianas y por eso es común encontrar recetas de spaguetti a le vongole (con almejas) y otros mariscos, según la región y la temporada. Los productos marinos hacen una combinación estupenda con este tipo concreto de pasta larga."", ""A veces, una buena salsa de tomate es la clave para una receta infalible. Así son estosespaguetis con salsa cremosa de tomate, o el uso de ingredientes como frutos secos o queso fundido puede darles un toque especial como en el caso delos espaguetis con provolone y nueces. Son muchas lasrecetas vegetarianas o veganasque harán que incluso los amantes de la carne se olviden de que están comiendo solo productos vegetales."", ""HI 22012 - Olla para espárragos o pasta (acero inoxidable, con cesto de alambre, 21 cm de altura)"", ""Lapasta de color negro o pasta al nero di sepiaes una variedad de pasta a la que se añade tinta de calamar para darle un característico color negro. Se suele usar la pasta negra para combinaciones con pescado y marisco, por la armonía de sabores y el contraste de color."", ""Síguenos en Flipboard para descubrir nuevas recetas, actualidad sobre nutrición y gastronomía y nuestras revistas llenas de ideas y recetas para todos."", ""Losespaguetis se pueden presentar de otras maneras originalescomo en estareceta de nidos de espaguetis con queso de Burgos y carne picada, presentados en cucharillas de ración e ideales para el aperitivo, o como una refrescante ensalada usandola versión integral, al estilo griegopero con producto aragonés."", ""También se sale de lo habitual lareceta de tortilla de espaguetis con tomates y alcaparraso laversión en frittata carbonara, y resultó una original forma de aprovechar unas sobras o loscuriosos espaguetis al papillote, que mesorprendieron hace unos añoscuando publicamos la receta. Y no podemos olvidarnos de la curiosa receta contoque japonés de espaguetis napolitana con kétchup, o lasalsa de ajo, panko tostado, parmesano y anchoas."", ""Con esta exhaustiva selección de nuestras recetas con este ingrediente, ya no hay excusa para seguir haciendo la receta de siempre. Animaos a probar otras denuestras mejores recetas con espaguetisy os sorprenderéis de cuanto gustan en casa. Ya nos diréis cuáles han sido vuestras recetas preferidas o las que más os han sorprendido."", ""En DAP |¿Corta, larga o rellena? Qué tipo de pasta usar para cada salsa y por quéEn DAP |Cómo hacer pasta fresca al huevo: la receta básica que siempre funciona""]"
590590a1-cb8b-4e75-b707-7ca6866d1456,Evde Kumpir,Turkey,Fırında pişirilen büyük patateslerin içine tereyağı ve kaşar peyniri eklenerek hazırlanan lezzetli ve doyurucu bir atıştırmalık.,Ana Yemek,"[""2 adet büyük boy patates"", ""3 yemek kaşığı tereyağı"", ""1 su bardağı rendelenmiş kaşar peyniri"", ""1 çay bardağı mısır"", ""7-8 adet kornişon salatalık turşusu"", ""1/2 çay bardağı yeşil zeytin"", ""1/2 çay bardağı siyah zeytin""]","[""Önce patateslerimizi yıkayıp, kurulayalım. 200 derece fırında yaklaşık 2 saat pişirelim."", ""Patateslerimiz pişerken sucuklarımızı küp küp doğrayıp yağsız tava da pişirelim."", ""Sucukları bi kenera alıp, bi tatlı kaşığı karışık salçayı tavada su ile açıp üzerine sucukları bırakalım kıvam aldıktan sonra soğumaya bırakalım."", ""Zeytinlerimizi ve kornişon turşumuzu küçük küçük doğrayalım."", ""Garnitürlerimizi tuz ve tatlı ev yoğurdu ile karıştıralım (dilerseniz kendiniz hazırlayabilir veya garnitürleri hazır alabilirsiniz)."", ""Pişen patateslerimizi fırından alıp bi bıçak ile arasını açalım (bu işlemi patates sıcakken yapmamız gerekiyor o yüzden elimizi yakmamaya dikkat edelim)."", ""Bi tatlı kaşığıyla patateslerin içlerini karıştıralım. Tereyağı ve kaşarlarımızı eşit bi şekilde patateslere paylaştırıp hızla karıştıralım ve eritelim."", ""Sırasıyla önce soslu sucuklarımızı, mısır, zeytin, kornişonları yerleştirelim en üste garnitür salatamızı da koyarak kumpirimizi tamamlayalım. Bekletmeden yemenizi öneririm. Afiyet olsun...""]"
18bb58e0-8ff8-4e68-96ff-6fd6535a8a5b,"Así puedes identificar si tu salsa de soja es auténtica o no, según los consejos de Taste Atlas",Spain,Aprende a identificar si tu salsa de soja es auténtica con estos consejos expertos de Taste Atlas y asegura el mejor sabor en tus platos.,Salsas,"[""Joel Calata"", ""Joel Calata"", ""La salsa de soja esun ingrediente imprescindibleen muchas cocinas del mundo, especialmente en la asiática. Ya sea para marinar, sazonar o simplemente darle un toqueumamia tus platos, su presencia puede hacer la diferencia entre un platillo mediocre y uno espectacular."", ""Pero no todas las salsas de soja son iguales: en un mercado lleno de opciones, muchas versiones comerciales distan bastante del producto tradicional. Por lo que aquí te contamos como saber si estás usandouna salsa de soya auténtica o una imitación.""]","[""Joel Calata"", ""Joel Calata"", ""La salsa de soja esun ingrediente imprescindibleen muchas cocinas del mundo, especialmente en la asiática. Ya sea para marinar, sazonar o simplemente darle un toqueumamia tus platos, su presencia puede hacer la diferencia entre un platillo mediocre y uno espectacular."", ""Pero no todas las salsas de soja son iguales: en un mercado lleno de opciones, muchas versiones comerciales distan bastante del producto tradicional. Por lo que aquí te contamos como saber si estás usandouna salsa de soya auténtica o una imitación."", ""Como no podía ser de otra forma,es Taste Atlasquien nos da cátedra de temas gastronómicos sobre los diversos ingredientes que podemos encontrar en la cocina, y en esta ocasión, es la salsa de sojael objeto de un análisisen el que nos da pistas de cómo identificar una salsa auténtica."", ""La verdadera salsa de soya se elabora mediante un proceso de fermentación natural que puede durarde seis meses a varios años. Se combinan granos de soya, trigo, sal y agua, y se deja fermentar en condiciones específicas. Este método genera un perfil desabor profundo, complejo y equilibrado, con notas saladas, dulces y ligeramente amargas."", ""Por otro lado, la versión 'industrial' se produce en unas horas o días mediante hidrólisis química,descomponiendo las proteínas de la sojacon ácido clorhídrico al que se le añaden colorantes, jarabe de maíz, saborizantes artificiales y conservadores."", ""Una salsa de soya auténtica debe tener una lista corta y clara de ingredientes:soya, trigo, agua y sal. Puede incluir alcohol como conservante natural, pero eso es todo. Si ves términos como \""proteína vegetal hidrolizada\"", \""jarabe de maíz\"", \""color caramelo\"", \""glutamato monosódico\"" (MSG) o una larga lista de aditivos, estás probablemente frente a una salsa de soya falsa o altamente procesada."", ""No se trata de pagar una fortuna, pero si encuentras una botella grande a un precio sospechosamente bajo, es probable que estés ante una versión de baja calidad. Las marcas que producen salsa por fermentación tradicionalsuelen destacar este proceso en el etiquetadoy, aunque un poco más caras, valen cada centavo."", ""La salsa de soya auténtica es más que un simple condimento: es el resultado de una tradición milenaria y de un proceso artesanalque transforma ingredientes simples en una joya culinaria, así que la próxima vez que compres una botella, tómate un momento para leer, oler y probar. Tu paladar (y tus recetas) te lo agradecerán."", ""Foto deLouis HanselenUnsplash"", ""En DAP |Sopa de pescado tradicional: la receta fácil de un clásico que nunca defrauda"", ""En DAP |BBQ Ribs New York, la receta definitiva de costillas de cerdo a la barbacoa""]"
fe273314-de56-4fa5-97a3-0c12e7b1f721,Polpettine di seppia,Italy,"Perfette per un aperitivo, un antipasto ma anche per un secondo leggero.",Primi Piatti,"[""{\""name\"": \""di seppia\"", \""amount\"": 8.0, \""unit\"": \""teste\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""di pane raffermo\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di uvetta\"", \""amount\"": 0.5, \""unit\"": \""manciata\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""latte\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""pangrattato\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""prezzemolo fresco\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""sale\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""pepe\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""farina per polenta\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""salvia essiccata a piacere\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 10}"", ""{\""name\"": \""olio extra vergine di oliva\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 11}"", ""{\""name\"": \""olio di arachidi (per friggere)\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 12}""]","[""{\""step_number\"": 1, \""instruction\"": \""Tritate le seppie con l'uvetta e fate rosolare il composto in una padella con un cucchiaio d'olio fino a cottura delle prime. Lasciate intiepidire e trasferite in una terrina.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Mettete a bagno il pane nel latte per qualche minuto, strizzatelo e unitelo al composto di seppie. Insaporite con sale, pepe e prezzemolo tritato.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Tritate di nuovo tutto e se il composto dovesse risultare troppo morbido unite del pangrattato fino a raggiungere una consistenza adeguata.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Con l'impasto formate delle palline grandi quanto una noce.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""Frantumate finemente la salvia e mescolatela a qualche cucchiaio di farina di polenta, su questa miscela fate rotolare ogni polpetta.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 6, \""instruction\"": \""Friggete le polpette in olio bollente, scolatele su carta da cucina e servitele con un pizzico di sale.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
627d556e-36bb-48e7-b5b6-65362ee58cc1,Salade cocktail de farfalles au surimi,France,"Une salade rafraîchissante et colorée avec des farfalles, du surimi et des légumes croquants, parfaite pour les repas d'été.",Salades,"[""600 g Pâtes farfalles Blé Délice"", ""12 Bâtonnets de surimi"", ""Gros sel"", ""Sel poivre du moulin"", ""Pour la sauce cocktail"", ""1 Jaune(s) d'œuf(s)"", ""20 g Moutarde forte"", ""20 cl Huile"", ""Ketchup"", ""Tabasco"", ""Sel""]","[""Préparez la sauce :"", ""Dans un petit saladier, mélangez energiquement à la cuillère le jaune d'oeuf et la moutarde. Assaisonnez."", ""Ajoutez progressivement l'huile, tout en mélangeant."", ""Une fois la mayonnaise montée, ajoutez du ketchup et du tabasco. Assaisonnez selon vos goûts et réservez au frais."", ""Préparez la salade :"", ""Dans une casserole, faites cuire les pâtes dans de l'eau bouillante légèrement salée."", ""Egouttez-les et rincez-les à l'eau froide. Placez-les dans un grand saladier."", ""Coupez les bâtonnets de surimi en rondelles et ajoutez-les dans le saladier."", ""Ajoutez la sauce, mélangez délicatement le tout et rectifiez l'assaisonnement si besoin."", ""Servez bien frais.Décorez avec quelques herbes fraîches.""]"
552c9c48-f307-407f-b06e-aa45680939ec,Peynirli Gül Böreği,Turkey,"Fırınlanmış yufkaların gül şeklinde sarılmasıyla hazırlanan, peynirli lezzetli bir börek tarifi.",Börek & Hamur İşi,"[""2 adet yufka"", ""1/2 su bardağı süt"", ""1/2 su bardağı su"", ""1/2 su bardağı sıvı yağ""]","[""Bir kase de sos için gerekli tüm malzemeleri karıştırın."", ""Peynirleri karıştırın."", ""Yufkayı tezgaha alın ve 4 parçaya bölün."", ""Sostan 2-3 kaşık yufkaya sürün."", ""Uzun kısmına peynirli harçtan koyup rulo şeklinde sarın. Tüm yufkaları bu şekilde hazırlayıp fırın tepsisine dizin."", ""Üzerine yumurta sarısı sürüp susam serpin. Önceden ısıtılmış 180 derecelik fırında 30 dakika kontrollü pişirin."", ""Peynirli gül böreği tarifiniz hazır. Afiyet olsun!""]"
24c4ff6c-279f-4315-aca4-0d8586b7b6c0,Pratik Havuçlu Yoğurt Salatası,Turkey,"Lezzetli ve pratik havuçlu yoğurt salatası, soğuk olarak servis edilir.",Salata,"[""2 adet havuç"", ""4 yemek kaşığı sıvı yağ"", ""1 tatlı kaşığı tuz"", ""2 yemek kaşığı yoğurt""]","[""Havuçları rendeliyoruz. Tavaya döktüğümüz yağı biraz ısıtıyoruz. Sonra havuçları kavuruyoruz ve ardından tuz ekliyoruz. Havuçlar yumuşayınca ocağı kapatıyoruz."", ""Üzerine yoğurt ekleyip servis ediyoruz. Afiyet olsun.""]"
c71d4084-2246-45e0-b179-f527ad4d5c3e,Torta allo yogurt,Italy,"Una torta soffice e umida dal gusto delicato, perfetta per colazione o merenda. Lo yogurt greco dona una consistenza incredibilmente morbida a questo dolce semplice e irresistibile.",Dolci,"[""Yogurt greco a temperatura ambiente 320 g"", ""Uova (circa 4 medie) 220 g"", ""Burro a temperatura ambiente 150 g"", ""Zucchero 200 g"", ""Farina 00 250 g"", ""Amido di mais (maizena) 80 g"", ""Scorza di limone non trattato 1"", ""Sale fino 1 pizzico"", ""Lievito in polvere per dolci (1 bustina) 16 g""]","[""Per preparare la torta allo yogurt tagliate il burro a cubetti e lasciatelo ammorbidire. Quindi versatelo nella ciotola di una planetaria dotata di fruste insieme allo zucchero 1 e iniziate a lavorarlo 2 per almeno 10 minuti. Una volta ottenuto un composto cremoso e ben montato aggiungete le uova una alla volta 3, aspettando che la precedente sia stata completamente assorbita prima di aggiungere la successiva."", ""Una volta incorporate tutte le uova aggiungete lo yogurt 4 e il pizzico di sale, sempre con le fruste in azione. Grattugiate la scorza di un limone non trattato direttamente nell’impasto 5 e mescolate delicatamente con una spatola 6."", ""Unite in una ciotola la farina insieme all'amido di mais e al lievito quindi setacciatele e versatele poco per volta all’impasto 7. Mescolate bene e delicatamente con una spatola facendo un movimento rotatorio dal basso verso l’alto per non smontare il composto. Imburrate ed infarinate 8 una tortiera di 24 cm di diametro , quindi versate al suo interno l’impasto ottenuto 9."", ""Livellate la superficie con una spatola 10, non sbattete la teglia per distribuire l'impasto altrimenti il composto montato potrebbe smontarsi. Infornate in forno statico preriscaldato a 175° per circa 50 minuti (se utilizzate il forno ventilato cuocete 155° per 40 minuti). Per testare la corretta cottura della torta fate sempre la prova dello stecchino. A cottura avvenuta, estraete dal forno il dolce 11 e una volta intiepidita, toglietela dallo stampo e mettetela a raffreddare completamente su di una gratella 12. La vostra torta allo yogurt è pronta per essere gustata !""]"
75a16f17-bd37-46cd-84fe-a2c5891c3a95,Sağlıklı Kayısı Topları,Turkey,Sağlıklı ve lezzetli atıştırmalık için günkurusu kayısıları kakao ve yulaf ile harmanlayarak hazırlanan enerji topları.,Ana Yemek,"[""20-25 adet günkurusu kayısı"", ""2 yemek kaşığı kakao"", ""2 yemek kaşığı yulaf"", ""2 yemek kaşığı fındık""]","[""Gün kurularını bir kaba koyup üzerine sıcak su dökün, 5 dakika bekletin. Suyunu süzüp kurulayın."", ""Robota önce yulafları ekleyip, biraz çekip inceltin. Ardından gün kurularını, fındığı ve kakaoyu ekleyip homojen hale gelene kadar çekin."", ""Elinizle küçük toplar yapıp Hindistan cevizine bulayın. Afiyet olsun.""]"
a4a6f948-e7ef-498c-8063-32820e4c6c6e,Bol Çikolatalı Kurabiye,Turkey,"İçine batırılmış bol çikolatalı, dışı çıtır içi yumuşak nefis kurabiye tarifi.",Tatlı,"[""125 gram margarin"", ""1,5 çay bardağı toz şeker"", ""1 yemek kaşığı nişasta"", ""1 paket vanilin"", ""1 tatlı kaşığı kabartma tozu"", ""1 adet yumurta"", ""1 çay kaşığı tuz"", ""4 çay bardağı un"", ""1 çay bardağı ceviz içi"", ""70 gram sütlü çikolata"", ""1 çay bardağı damla çikolata""]","[""Margarin, toz şeker, nişasta, yumurta, vanilya, kabartma tozu ve tuzu derin bir kabın içine alın ve yoğurmaya başlayın."", ""Unu ilave edip tekrar yoğurun. Dövülmüş ceviz içi ve doğranmış tablet çikolatayı da ekleyip yoğurun."", ""En son damla çikolatayı da ilave edip yoğurma işlemini bitirin. Yağlı kağıt serili tepsiye ceviz büyüklüğünde parçalar alıp yuvarlayın ve aralarında boşluk olacak şekilde dizin."", ""Önceden ısıtılmış fırında, 170 derecede 15 dakika pişirin. Fırının kapağını açın, kurabiye yağlı kağıttan kalkıyorsa ve altı hafif kızardıysa olmuş demektir."", ""Fırından çıkar çıkmaz bardak ile bastırın ve hiç dokunmadan soğumasını bekleyin. Afiyet olsun.""]"
0f8fa87b-40e9-4b66-b435-e6839effc5ce,"Soupe courgettes, pommes de terre et vache qui rit",France,"Je n'aime pas les courgettes plus que ça, mais quand j'ai mangé cette soupe, je me suis régalée ! 
Dès que la soupe et finie, elle doit être bien onctueuse. C'est un régal !",Soupes,"[""2 cube(s) Bouillon cube(s)"", ""5 Courgette(s)"", ""3 Pomme(s) de terre"", ""8 Vache qui Rit"", ""Sel poivre"", ""Beurre""]","[""Faites chauffer l'eau dans une grande casserole, mettez les bouillons cubes."", ""Mettez les courgettes et les pommes de terre coupées en dés (plus simple pour mouliner)."", ""Dès que tout ça est cuit, mettez du bouillon de côté, et moulinez le tout, en ajoutant la vache qui rit."", ""Mettez plus ou moins de bouillon, si vous la voulez plus ou moins épaisse."", ""Salez, poivrez et c'est prêt !!! Pour les gourmands, vous pouvez y rajouter un peu de beurre.""]"
e6a82bf2-b9f9-4cdf-84c6-acf2ca71aef2,Nuggets de poulet à la Vache qui rit,France,Délicieux nuggets de poulet crémeux avec un cœur fondant à la Vache qui rit. Une recette facile et rapide qui plaira aux petits comme aux grands.,Poulet,"[""4 Filet(s) de poulet"", ""6 portion(s) Vache qui Rit"", ""200 g Farine"", ""1 Jaune(s) d'œuf(s)"", ""1 dl Eau froide"", ""Huile pour friture"", ""Sel poivre""]","[""Dans un bol, mélangez la farine, le jaune d'oeuf et 1 dl d'eau froide."", ""Ajoutez le fromage puis salez et poivrez. Mélangez bien."", ""Faites chauffer l’huile dans votre friteuse."", ""Coupez les filets de poulet en morceaux réguliers."", ""Trempez les morceaux de poulet dans la pâte à frire et faites-les colorer dans l’huile 3 à 4 minutes."", ""Egouttez-les sur un papier absorbant."", ""Servez.""]"
